"spo","pval","gene","funct","NCBI","padj"
"SPO0365",0.0292,"SPO0365","hypothetical protein","SPO_RS01850",0.367871698113208
"SPO0366",0.0306,"deoD","purine nucleoside phosphorylase","SPO_RS01855",0.367871698113208
"SPO0367",0.1168,"SPO0367","DNA-binding protein, H-NS family","SPO_RS01860",0.863558512720157
"SPO0368",0,"SPO0368","methylmalonyl-CoA mutase","SPO_RS01865",0
"SPO0369",0.2906,"SPO0369","acyltransferase family protein","SPO_RS01870",1
"SPO0370",1.5726,"ccrA","crotonyl-CoA reductase","SPO_RS01875",1
"SPO0371",0,"luxR-1","autoinducer-binding transcriptional regulator LuxR","SPO_RS01880",0
"SPO0372",0.8518,"SPO0372","autoinducer synthesis protein","SPO_RS01885",1
"SPO0373",0.9772,"SPO0373","helicase, ATP-dependent, putative","SPO_RS01890",1
"SPO0374",0.0584,"SPO0374","hypothetical protein","SPO_RS01895",0.601702479338843
"SPO0375",0.0586,"SPO0375","membrane protein","SPO_RS01900",0.601702479338843
"SPO0376",1.005,"SPO0376","sugar ABC transporter, permease protein","SPO_RS01905",1
"SPO0377",0,"SPO0377","sugar ABC transporter, permease protein","SPO_RS01910",0
"SPO0378",0.9962,"SPO0378","sugar ABC transporter, ATP-binding protein","SPO_RS01915",1
"SPO0379",0.6534,"SPO0379","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS01920",1
"SPO0380",0.3228,"SPO0380","ribosomal-protein-alanine acetyltransferase, putative","SPO_RS01925",1
"SPO0383",0.9122,"azoR","FMN-dependent NADH-azoreductase (EC 1.7.1.17)","SPO_RS01940",1
"SPO0384",0.9068,"SPO0384","hypothetical protein","SPO_RS22095",1
"SPO0385",0.4676,"SPO0385","2-hydroxychromene-2-carboxylate isomerase, putative","SPO_RS01950",1
"SPO0386",0.0314,"SPO0386","universal stress family protein","SPO_RS01955",0.367871698113208
"SPO0387",1.0064,"SPO0387","hypothetical protein","SPO_RS01960",1
"SPO0388",0,"SPO0388","aminotransferase, class IV","SPO_RS01965",0
"SPO0389",1.0468,"SPO0389","transcriptional regulator, AsnC family","SPO_RS01970",1
"SPO0390",1.4982,"SPO0390","glutamate/leucine/phenylalanine/valine dehydrogenase family protein","SPO_RS01975",1
"SPO0391",1.524,"bphC3","biphenyl-2,3-diol 1,2-dioxygenase III","SPO_RS01980",1
"SPO0393",0.174,"SPO0393","rhomboid family protein","SPO_RS01990",0.997133126934985
"SPO0394",0.8956,"SPO0394","hypothetical protein","SPO_RS01995",1
"SPO0395",0.3066,"SPO0395","cyclic nucleotide-binding protein","SPO_RS02000",1
"SPO0396",NA,"mviN","integral membrane protein MviN","SPO_RS02005",NA
"SPO0397",0.0266,"glnD","protein-P-II uridylyltransferase","SPO_RS02010",0.367871698113208
"SPO0398",0.8018,"SPO0398","hypothetical protein","SPO_RS02015",1
"SPO0399",0.771,"SPO0399","tetrapyrrole methylase family protein","SPO_RS02020",1
"SPO0400",0.9866,"SPO0400","hypothetical protein","SPO_RS02025",1
"SPO0401",0.1438,"gshB","glutathione synthetase","SPO_RS02030",0.91598407960199
"SPO0402",0.8034,"comM","competence protein ComM","SPO_RS02035",1
"SPO0403",0.8388,"SPO0403","hypothetical protein","SPO_RS02040",1
"SPO0405",0.9664,"SPO0405","cobinamide kinase/cobinamide phosphate guanyltransferase","SPO_RS02050",1
"SPO0406",0.0286,"rpoH-1","RNA polymerase sigma-32 factor","SPO_RS02055",0.367871698113208
"SPO0407",0.4574,"SPO0407","hypothetical protein","SPO_RS02060",1
"SPO0409",0.4088,"dut","deoxyuridine 5'-triphosphate nucleotidohydrolase","SPO_RS02070",1
"SPO0410",0.2252,"SPO0410","molybdopterin biosynthesis protein MoeB, putative","SPO_RS02075",1
"SPO0411",1.0152,"SPO0411","hypothetical protein","SPO_RS02080",1
"SPO0412",0.023,"SPO0412","hypothetical protein","",0.367871698113208
"SPO0413",0.5936,"SPO0413","Cys/Met metabolism PLP-dependent enzyme family protein","SPO_RS02090",1
"SPO0414",1.006,"SPO0414","peptidyl-dipeptidase, putative","SPO_RS02095",1
"SPO0415",0.0276,"SPO0415","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS02100",0.367871698113208
"SPO0417",0.2036,"pbpA","penicillin-binding protein 2","SPO_RS02110",1
"SPO0419",NA,"mreC","rod shape-determining protein MreC","SPO_RS02120",NA
"SPO0421",0.8798,"SPO0421","hypothetical protein","SPO_RS02130",1
"SPO0422",0,"leuA","2-isopropylmalate synthase","SPO_RS02135",0
"SPO0423",1.0038,"SPO0423","DNA-binding protein, putative","SPO_RS02140",1
"SPO0424",0.4628,"SPO0424","membrane protein","SPO_RS02145",1
"SPO0425",1.0044,"SPO0425","MORN repeat protein","SPO_RS02150",1
"SPO0427",0.4452,"SPO0427","hypothetical protein","SPO_RS02160",1
"SPO0428",0.4728,"SPO0428","amino acid deaminase, putative","SPO_RS02165",1
"SPO0429",0.5164,"SPO0429","metallo-beta-lactamase family protein","SPO_RS02170",1
"SPO0431",0,"SPO0431","hypothetical protein","SPO_RS02180",0
"SPO0432",0.312,"SPO0432","rrf2 family protein","SPO_RS02185",1
"SPO0433",0.4388,"SPO0433","ABC transporter, permease protein","SPO_RS02190",1
"SPO0434",0.6222,"SPO0434","ABC transporter, ATP-binding protein","SPO_RS02195",1
"SPO0435",0.986,"SPO0435","acyl-CoA thioesterase, putative","SPO_RS02200",1
"SPO0436",0.1676,"SPO0436","hypothetical protein","SPO_RS02205",0.985265830721003
"SPO0437",0.6796,"SPO0437","cold shock family protein","SPO_RS02210",1
"SPO0438",0.9934,"SPO0438","ErfK/YbiS/YcfS/YnhG family protein/Tat domain protein","SPO_RS02215",1
"SPO0439",0.5158,"SPO0439","hypothetical protein","SPO_RS02220",1
"SPO0440",0.8418,"SPO0440","thioesterase family protein","SPO_RS02225",1
"SPO0441",0.9426,"SPO0441","hypothetical protein","SPO_RS02230",1
"SPO0442",0.9954,"SPO0442","thioredoxin","SPO_RS02235",1
"SPO0443",0.112,"SPO0443","hypothetical protein","SPO_RS02240",0.863558512720157
"SPO0444",0.8314,"SPO0444","hypothetical protein","SPO_RS02245",1
"SPO0445",0.5336,"SPO0445","hypothetical protein","SPO_RS02250",1
"SPO0446",0.025,"SPO0446","ABC transporter, ATP-binding protein","SPO_RS02255",0.367871698113208
"SPO0447",0.1958,"SPO0447","hypothetical protein","SPO_RS02260",1
"SPO0448",0.9894,"SPO0448","MOSC domain protein","SPO_RS02265",1
"SPO0450",0.9972,"SPO0450","hypothetical protein","SPO_RS02275",1
"SPO0451",0.806,"dacB","D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase","SPO_RS02280",1
"SPO0452",0.146,"SPO0452","hypothetical protein","SPO_RS02285",0.91598407960199
"SPO0453",0.5282,"dddW","DMSP lyase","SPO_RS02290",1
"SPO0454",0.9974,"SPO0454","transcriptional regulator, LysR family","SPO_RS02295",1
"SPO0456",0.9158,"SPO0456","hypothetical protein","SPO_RS02305",1
"SPO0457",1.005,"SPO0457","hypothetical protein","SPO_RS02310",1
"SPO0458",0.9914,"SPO0458","hypothetical protein","",1
"SPO0460",1.1188,"SPO0460","hypothetical protein","",1
"SPO0461",0.9792,"SPO0461","ParA family protein","SPO_RS02325",1
"SPO0462",1.0318,"SPO0462","antibiotic biosynthesis monooxygenase domain protein","SPO_RS02330",1
"SPO0463",1.0054,"SPO0463","universal stress family protein","SPO_RS02335",1
"SPO0464",0.3972,"SPO0464","hypothetical protein","SPO_RS02340",1
"SPO0465",1.0042,"SPO0465","pyridoxamine 5'-phosphate oxidase family protein","SPO_RS02345",1
"SPO0466",1.0058,"SPO0466","transporter, formate/nitrate family","SPO_RS02350",1
"SPO0467",1.0066,"SPO0467","transcriptional regulator, GntR family","SPO_RS02355",1
"SPO0468",0.7398,"phnG","alkylphosphonate utilization protein PhnG","SPO_RS02360",1
"SPO0469",0.3074,"phnH","alkylphosphonate utilization protein PhnH","SPO_RS02365",1
"SPO0470",0.4366,"phnI","alkylphosphonate utilization protein PhnI","SPO_RS02370",1
"SPO0471",0.9956,"phnJ","alkylphosphonate utilization protein PhnJ","SPO_RS02375",1
"SPO0472",0.7546,"phnK","alkylphosphonate utilization protein PhnK","SPO_RS02380",1
"SPO0473",0.745,"phnL","alkylphosphonate utilization protein PhnL","SPO_RS02385",1
"SPO0474",0.3208,"phnN","alkylphosphonate utilization protein PhnN","SPO_RS02390",1
"SPO0476",1.0112,"phnM","alkylphosphonate utilization protein PhnM","SPO_RS02400",1
"SPO0477",1.1022,"SPO0477","hypothetical protein","",1
"SPO0478",1.3312,"SPO0478","hypothetical protein","SPO_RS02410",1
"SPO0479",0.3194,"SPO0479","ISSpo8, transposase","",1
"SPO0481",0,"SPO0481","acetyltransferase, GNAT family","SPO_RS02425",0
"SPO0482",0.0542,"SPO0482","NADH-ubiquinone oxidoreductase family protein","SPO_RS02430",0.590142352941176
"SPO0483",0.9788,"SPO0483","microcystin dependent protein, putative","SPO_RS02435",1
"SPO0489",0.0256,"SPO0489","ISSpo2, transposase","SPO_RS02465",0.367871698113208
"SPO0490",0.9954,"SPO0490","calcium-binding domain protein","SPO_RS02470",1
"SPO0491",1.0134,"SPO0491","hypothetical protein","SPO_RS02475",1
"SPO0491a",0.9928,"SPO0491a","hypothetical protein","SPO_RS02480",1
"SPO0492",0,"SPO0492","cyclic nucleotide-binding domain protein","SPO_RS02485",0
"SPO0503",0.0302,"rpmD","ribosomal protein L30","SPO_RS02540",0.367871698113208
"SPO0504",1.582,"SPO0504","hypothetical protein","SPO_RS22750",1
"SPO0504a",2,"SPO0504a","hypothetical protein","",1
"SPO0507",0.9994,"adk-1","adenylate kinase","SPO_RS02560",1
"SPO0508",1.003,"SPO0508","hypothetical protein","",1
"SPO0512",0.7754,"rplQ","ribosomal protein L17","SPO_RS02585",1
"SPO0513",1.0056,"SPO0513","hypothetical protein","SPO_RS02590",1
"SPO0514",0.99,"SPO0514","periplasmic serine protease, DO/DeqQ family","SPO_RS02595",1
"SPO0515",1.0024,"SPO0515","ATPase, AAA family","SPO_RS02600",1
"SPO0516",0.6722,"rluC","ribosomal large subunit pseudouridine synthase C","SPO_RS02605",1
"SPO0517",0.202,"SPO0517","HAD-superfamily hydrolase, subfamily IA, variant 1","SPO_RS02610",1
"SPO0520",0.4932,"SPO0520","glutamate/glutamine/aspartate/asparagine ABC transporter, permease protein","SPO_RS02625",1
"SPO0521",0.093,"SPO0521","glutamate/glutamine/aspartate/asparagine ABC transporter, permease protein","SPO_RS02630",0.811995283018868
"SPO0522",0.0964,"SPO0522","glutamate/glutamine/aspartate/asparagine ABC transporter, ATP-binding protein","SPO_RS02635",0.835767681498829
"SPO0523",0.0522,"SPO0523","phosphoglycerate mutase family protein","SPO_RS02640",0.578576047904192
"SPO0524",0.791,"SPO0524","hypothetical protein","SPO_RS02645",1
"SPO0525",0.7568,"SPO0525","sterol desaturase-like protein","SPO_RS02650",1
"SPO0526",1.118,"argB","acetylglutamate kinase","SPO_RS02655",1
"SPO0527",0.2576,"SPO0527","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS02660",1
"SPO0528",0.0854,"SPO0528","hypothetical protein","SPO_RS02665",0.788454807692308
"SPO0529",0.0266,"SPO0529","hypothetical protein","SPO_RS02670",0.367871698113208
"SPO0532",1.4366,"yidC","Membrane protein insertase YidC","SPO_RS02685",1
"SPO0533",0.178,"SPO0533","diguanylate cyclase, putative","SPO_RS02690",1
"SPO0534",0.9826,"ttcA","tRNA-cytidine(32) 2-sulfurtransferase (EC 2.8.1.-)","SPO_RS02695",1
"SPO0535",0.9856,"SPO0535","K+-dependent Na+/Ca+ exchanger related-protein","SPO_RS02700",1
"SPO0536",1.0006,"SPO0536","putative protein TIGR00278","SPO_RS02705",1
"SPO0539",0.7594,"SPO0539","hypothetical protein","SPO_RS02720",1
"SPO0540",0.5428,"SPO0540","mercuric reductase, putative","SPO_RS02725",1
"SPO0541",1.1148,"SPO0541","sensor histidine kinase","SPO_RS02730",1
"SPO0543",0.8176,"SPO0543","hypothetical protein","SPO_RS02740",1
"SPO0544",0.5208,"SPO0544","aminomethyl transferase family protein","SPO_RS02745",1
"SPO0545",0.508,"uvrB","UvrABC system protein B","SPO_RS02750",1
"SPO0546",1.0836,"SPO0546","hypothetical protein","SPO_RS02755",1
"SPO0547",0.5874,"SPO0547","hypothetical protein","SPO_RS02760",1
"SPO0548",0.421,"SPO0548","hypothetical protein","SPO_RS02765",1
"SPO0549",0.6572,"SPO0549","hypothetical protein","SPO_RS02770",1
"SPO0550",0.838,"SPO0550","hypothetical protein","SPO_RS02775",1
"SPO0551",0.9034,"SPO0551","hypothetical protein","SPO_RS02780",1
"SPO0552",0.558,"SPO0552","phosphoglycerate mutase family protein","SPO_RS02785",1
"SPO0553",0.2374,"SPO0553","glycosyltransferase, group 1","SPO_RS02790",1
"SPO0554",0,"SPO0554","glycosyl transferase, group 1 family protein","SPO_RS02795",0
"SPO0555",0.5916,"SPO0555","hypothetical protein","SPO_RS02800",1
"SPO0556",0.9906,"SPO0556","UDP-glucose/GDP-mannose dehydrogenase family protein","SPO_RS02805",1
"SPO0557",0.427,"SPO0557","mechanosensitive ion channel family protein","SPO_RS02810",1
"SPO0558",0.4768,"SPO0558","oligopeptide ABC transporter, permease protein","SPO_RS02815",1
"SPO0559",0.9856,"SPO0559","oligopeptide ABC transporter, permease protein","SPO_RS02820",1
"SPO0560",1.2746,"SPO0560","oligopeptide ABC transporter, periplasmic oligopeptide-binding protein","SPO_RS02825",1
"SPO0561",0.5448,"SPO0561","ABC transporter","SPO_RS02830",1
"SPO0562",0.865,"SPO0562","hypothetical protein","SPO_RS02835",1
"SPO0563",0.2066,"SPO0563","glutathione S-transferase, putative","SPO_RS02840",1
"SPO0564",0.5454,"SPO0564","aminomethyl transferase family protein","SPO_RS02845",1
"SPO0565",0.489,"SPO0565","trimethylamine methyltransferase family protein","SPO_RS02850",1
"SPO0566",0.9184,"SPO0566","transcriptional regulator, TetR family","SPO_RS02855",1
"SPO0567",0.3296,"SPO0567","oxidoreductase, FAD-binding protein","SPO_RS02860",1
"SPO0568",1.5172,"SPO0568","pyruvate ferredoxin/flavodoxin oxidoreductase family protein","SPO_RS02865",1
"SPO0569",0.9158,"SPO0569","transcriptional regulator, AsnC family","SPO_RS02870",1
"SPO0570",0.7788,"SPO0570","hypothetical protein","SPO_RS02875",1
"SPO0571",0.9684,"SPO0571","PKD domain protein","SPO_RS02880",1
"SPO0572",0.7146,"SPO0572","adenylate/guanylate cyclase","SPO_RS22100",1
"SPO0573",0.1126,"SPO0573","hypothetical protein","SPO_RS02890",0.863558512720157
"SPO0574",0.6122,"SPO0574","ABC transporter, transmembrane ATP-binding protein, putative","SPO_RS02895",1
"SPO0575",0.8822,"acdA-1","acyl-CoA dehydrogenase","SPO_RS02900",1
"SPO0576",0,"SPO0576","transcriptional regulator, TetR family","SPO_RS22105",0
"SPO0577",0.2328,"SPO0577","hypothetical protein","SPO_RS02910",1
"SPO0578",0.4264,"SPO0578","acetyl-CoA carboxylase carboxyltransferase","SPO_RS02915",1
"SPO0579",0.6034,"SPO0579","acetyl-CoA carboxylase, biotin carboxylase, putative","SPO_RS02920",1
"SPO0580",0.432,"SPO0580","oxidoreductase, 2-nitropropane dioxygenase family","SPO_RS02925",1
"SPO0581",0.884,"SPO0581","hypothetical protein","SPO_RS02930",1
"SPO0582",1.1854,"acdA-2","acyl-CoA dehydrogenase","SPO_RS02935",1
"SPO0583",0.1502,"SPO0583","transcriptional regulator, LysR family","SPO_RS02940",0.919075041322314
"SPO0584",1.0092,"aspC-1","aspartate aminotransferase","SPO_RS02945",1
"SPO0585",0.9928,"SPO0585","dehydrogenase/transketolase family protein","SPO_RS02950",1
"SPO0586",0.9958,"SPO0586","acyl-carrier domain protein","SPO_RS02955",1
"SPO0587",0.996,"SPO0587","hypothetical protein","SPO_RS02960",1
"SPO0588",0.9918,"SPO0588","transcriptional regulator, LysR family","SPO_RS02965",1
"SPO0589",0.6788,"SPO0589","oxidoreductase, NAD-binding/iron-sulfur cluster-binding protein","SPO_RS02970",1
"SPO0590",0.2618,"hpsR","transcriptional regulator, LacI family","SPO_RS02975",1
"SPO0591",1.0132,"hpsK","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02985",1
"SPO0592",0.731,"hpsL","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02990",1
"SPO0593",0.5884,"hpsM","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02995",1
"SPO0594",0.5696,"hpsN","dihydroxypropanesulfonate-3-dehydrogenase","SPO_RS03000",1
"SPO0595",0.2216,"hpsO","R or S-dihydroxypropanesulfonate-2-dehydrogenase","SPO_RS03005",1
"SPO0596",0.2908,"hpsP","S or R-dihydroxypropanesulfonate-2-dehydrogenase","SPO_RS03010",1
"SPO0597",0.3152,"hpsQ","UspA stress protein","SPO_RS03015",1
"SPO0598",0.3932,"slcD","Membrane-bound sulfolactate dehydrogenase","SPO_RS03020",1
"SPO0599",0.2824,"speB-1","agmatinase","SPO_RS03025",1
"SPO0600",0.8544,"nspC","carboxynorspermidine decarboxylase","SPO_RS03030",1
"SPO0601",0.5836,"SPO0601","saccharopine dehydrogenase","SPO_RS03035",1
"SPO0602",0.0268,"speA","arginine decarboxylase","SPO_RS03040",0.367871698113208
"SPO0604",0.7208,"SPO0604","hypothetical protein","SPO_RS03050",1
"SPO0605",0.2776,"SPO0605","transcriptional regulator, MarR family","SPO_RS22110",1
"SPO0606",0.9952,"SPO0606","hypothetical protein","SPO_RS03060",1
"SPO0607",0.6968,"SPO0607","proline racemase, putative","SPO_RS03065",1
"SPO0608",0.6458,"SPO0608","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS03070",1
"SPO0609",0.5608,"SPO0609","sugar ABC transporter, ATP-binding protein","SPO_RS03075",1
"SPO0610",0.2124,"SPO0610","sugar ABC transporter, ATP-binding protein","SPO_RS03080",1
"SPO0611",0.1674,"SPO0611","sugar ABC transporter, permease protein","SPO_RS03085",0.985265830721003
"SPO0612",0.761,"SPO0612","sugar ABC transporter, permease protein","SPO_RS03090",1
"SPO0613",0.2314,"SPO0613","hypothetical protein","SPO_RS03095",1
"SPO0614",0.447,"SPO0614","transcriptional regulator, putative","SPO_RS03100",1
"SPO0615",0.6286,"SPO0615","hypothetical protein","SPO_RS03105",1
"SPO0616",0.9954,"SPO0616","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS03110",1
"SPO0618",0.6366,"SPO0618","transcriptional regulator, AraC family","SPO_RS03120",1
"SPO0619",0.5796,"SPO0619","sterol desaturase family protein","SPO_RS23055",1
"SPO0620",0.5378,"SPO0620","hypothetical protein","",1
"SPO0621",0.228,"SPO0621","ankrin repeat protein","SPO_RS03135",1
"SPO0622",0.6176,"SPO0622","ISSpo1, transposase","SPO_RS03140",1
"SPO0623",0.604,"SPO0623","cytochrome c oxidase domain protein","SPO_RS03145",1
"SPO0624",0.9918,"SPO0624","hypothetical protein","SPO_RS03150",1
"SPO0628",0.5674,"SPO0628","transposase, degenerate","SPO_RS03175",1
"SPO0628a",1.5236,"SPO0628a","hypothetical protein","SPO_RS03180",1
"SPO0629",0.7422,"SPO0629","ISSpo3, transposase","SPO_RS03185",1
"SPO0632",0.9952,"SPO0632","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS03200",1
"SPO0633",0.6454,"ggt","gamma-glutamyltranspeptidase","SPO_RS03205",1
"SPO0634",0.4802,"SPO0634","oxidoreductase, FAD-binding protein","SPO_RS03210",1
"SPO0635",0.991,"SPO0635","aminomethyl transferase family protein","SPO_RS03215",1
"SPO0636",1.0032,"SPO0636","EF hand domain protein","",1
"SPO0638",0.9006,"SPO0638","hypothetical protein","SPO_RS03225",1
"SPO0639",0.9838,"SPO0639","transcriptional regulator, LysR family","SPO_RS03230",1
"SPO0641",0.9948,"SPO0641","hypothetical protein","SPO_RS03240",1
"SPO0642",0.9898,"SPO0642","oxidoreductase, FAD-binding protein","SPO_RS03245",1
"SPO0643",0.293,"SPO0643","oxidoreductase, aldo/keto reductase family","SPO_RS03250",1
"SPO0644",0.1904,"SPO0644","hypothetical protein","SPO_RS03255",1
"SPO0645",0.4292,"SPO0645","multidrug resistance efflux pump, putative","SPO_RS03260",1
"SPO0647",0.4312,"SPO0647","hypothetical protein","",1
"SPO0648",0.9964,"SPO0648","bmp family protein","SPO_RS03275",1
"SPO0649",0.029,"SPO0649","sugar ABC transporter, permease protein","SPO_RS03280",0.367871698113208
"SPO0650",0.9946,"SPO0650","sugar ABC transporter, permease protein","SPO_RS03285",1
"SPO0651",0.9866,"SPO0651","sugar ABC transporter, ATP-binding protein","SPO_RS03290",1
"SPO0652",0.3834,"xdhC","xanthine dehydrogenase accessory factor","SPO_RS03295",1
"SPO0653",0.9954,"xdhB","xanthine dehydrogenase, B subunit","SPO_RS03300",1
"SPO0654",0.118,"xdhA","xanthine dehydrogenase, A subunit","SPO_RS03305",0.863558512720157
"SPO0655",0.4284,"SPO0655","hypothetical protein","SPO_RS03310",1
"SPO0657",0.7638,"naaT","Metallochaperone, putative","SPO_RS22120",1
"SPO0658",0.7828,"naaS","N-acetyltaurine amidohydrolase","SPO_RS03325",1
"SPO0659",0.2886,"naaR","transcriptional regulator, LysR family","SPO_RS03330",1
"SPO0660",0.3444,"naaA","N-acetyltaurine ABC transporter, periplasmic binding protein","SPO_RS03335",1
"SPO0661",0.6694,"naaB","N-acetyltaurine ABC transporter, permease protein","SPO_RS03340",1
"SPO0662",0.7624,"naaB'","N-acetyltaurine ABC transporter, permease protein","SPO_RS03345",1
"SPO0663",0.7016,"naaC","N-acetyltaurine ABC transporter, ATP-binding protein","SPO_RS03350",1
"SPO0664",0.4756,"naaC'","N-acetyltaurine ABC transporter, ATP-binding protein","SPO_RS03355",1
"SPO0665",0.5924,"SPO0665","SlyX protein, putative","SPO_RS03360",1
"SPO0666",0.7436,"SPO0666","enoyl-CoA hydratase/isomerase family protein","SPO_RS03365",1
"SPO0668",0.851,"SPO0668","histidyl-tRNA synthetase-like protein","SPO_RS03375",1
"SPO0670",0.5206,"dnaE2","Error-prone DNA polymerase (EC 2.7.7.7)","SPO_RS03385",1
