"spo","pval","gene","funct","NCBI","padj"
"SPO0364",0.9916,"SPO0364","decarboxylase, pyridoxal-dependent","SPO_RS01845",1
"SPO0365",0.143,"SPO0365","hypothetical protein","SPO_RS01850",0.686768421052632
"SPO0366",0.0276,"deoD","purine nucleoside phosphorylase","SPO_RS01855",0.222776113360324
"SPO0367",1.0226,"SPO0367","DNA-binding protein, H-NS family","SPO_RS01860",1
"SPO0368",0,"SPO0368","methylmalonyl-CoA mutase","SPO_RS01865",0
"SPO0369",0.7632,"SPO0369","acyltransferase family protein","SPO_RS01870",1
"SPO0370",1.0046,"ccrA","crotonyl-CoA reductase","SPO_RS01875",1
"SPO0371",0,"luxR-1","autoinducer-binding transcriptional regulator LuxR","SPO_RS01880",0
"SPO0372",1.0152,"SPO0372","autoinducer synthesis protein","SPO_RS01885",1
"SPO0373",1.0034,"SPO0373","helicase, ATP-dependent, putative","SPO_RS01890",1
"SPO0374",0.507,"SPO0374","hypothetical protein","SPO_RS01895",1
"SPO0375",0.1178,"SPO0375","membrane protein","SPO_RS01900",0.614116853932584
"SPO0376",0.9998,"SPO0376","sugar ABC transporter, permease protein","SPO_RS01905",1
"SPO0377",1.0102,"SPO0377","sugar ABC transporter, permease protein","SPO_RS01910",1
"SPO0378",0.9854,"SPO0378","sugar ABC transporter, ATP-binding protein","SPO_RS01915",1
"SPO0379",1.0044,"SPO0379","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS01920",1
"SPO0380",0,"SPO0380","ribosomal-protein-alanine acetyltransferase, putative","SPO_RS01925",0
"SPO0383",0.7908,"azoR","FMN-dependent NADH-azoreductase (EC 1.7.1.17)","SPO_RS01940",1
"SPO0384",0.8826,"SPO0384","hypothetical protein","SPO_RS22095",1
"SPO0385",0.7714,"SPO0385","2-hydroxychromene-2-carboxylate isomerase, putative","SPO_RS01950",1
"SPO0386",0,"SPO0386","universal stress family protein","SPO_RS01955",0
"SPO0387",0.0904,"SPO0387","hypothetical protein","SPO_RS01960",0.520822464898596
"SPO0388",0,"SPO0388","aminotransferase, class IV","SPO_RS01965",0
"SPO0389",0.5702,"SPO0389","transcriptional regulator, AsnC family","SPO_RS01970",1
"SPO0390",0,"SPO0390","glutamate/leucine/phenylalanine/valine dehydrogenase family protein","SPO_RS01975",0
"SPO0391",0.9954,"bphC3","biphenyl-2,3-diol 1,2-dioxygenase III","SPO_RS01980",1
"SPO0393",0.7162,"SPO0393","rhomboid family protein","SPO_RS01990",1
"SPO0394",0,"SPO0394","hypothetical protein","SPO_RS01995",0
"SPO0395",0.774,"SPO0395","cyclic nucleotide-binding protein","SPO_RS02000",1
"SPO0396",NA,"mviN","integral membrane protein MviN","SPO_RS02005",NA
"SPO0397",0,"glnD","protein-P-II uridylyltransferase","SPO_RS02010",0
"SPO0398",0.8278,"SPO0398","hypothetical protein","SPO_RS02015",1
"SPO0399",0.6716,"SPO0399","tetrapyrrole methylase family protein","SPO_RS02020",1
"SPO0400",0.9996,"SPO0400","hypothetical protein","SPO_RS02025",1
"SPO0401",0.8232,"gshB","glutathione synthetase","SPO_RS02030",1
"SPO0402",0.061,"comM","competence protein ComM","SPO_RS02035",0.396607394366197
"SPO0403",0.9942,"SPO0403","hypothetical protein","SPO_RS02040",1
"SPO0405",0.8948,"SPO0405","cobinamide kinase/cobinamide phosphate guanyltransferase","SPO_RS02050",1
"SPO0406",1.0178,"rpoH-1","RNA polymerase sigma-32 factor","SPO_RS02055",1
"SPO0407",0.0264,"SPO0407","hypothetical protein","SPO_RS02060",0.222776113360324
"SPO0409",0.3478,"dut","deoxyuridine 5'-triphosphate nucleotidohydrolase","SPO_RS02070",1
"SPO0410",0.1376,"SPO0410","molybdopterin biosynthesis protein MoeB, putative","SPO_RS02075",0.684919784656797
"SPO0411",0.993,"SPO0411","hypothetical protein","SPO_RS02080",1
"SPO0412",0.089,"SPO0412","hypothetical protein","",0.514361502347418
"SPO0413",0.7016,"SPO0413","Cys/Met metabolism PLP-dependent enzyme family protein","SPO_RS02090",1
"SPO0414",1.5682,"SPO0414","peptidyl-dipeptidase, putative","SPO_RS02095",1
"SPO0415",1.06,"SPO0415","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS02100",1
"SPO0417",0.6068,"pbpA","penicillin-binding protein 2","SPO_RS02110",1
"SPO0419",NA,"mreC","rod shape-determining protein MreC","SPO_RS02120",NA
"SPO0421",0.6878,"SPO0421","hypothetical protein","SPO_RS02130",1
"SPO0422",0.0262,"leuA","2-isopropylmalate synthase","SPO_RS02135",0.222776113360324
"SPO0423",0.596,"SPO0423","DNA-binding protein, putative","SPO_RS02140",1
"SPO0424",0.4756,"SPO0424","membrane protein","SPO_RS02145",1
"SPO0425",1.0068,"SPO0425","MORN repeat protein","SPO_RS02150",1
"SPO0427",0.5264,"SPO0427","hypothetical protein","SPO_RS02160",1
"SPO0428",0.7274,"SPO0428","amino acid deaminase, putative","SPO_RS02165",1
"SPO0429",0.764,"SPO0429","metallo-beta-lactamase family protein","SPO_RS02170",1
"SPO0431",0.26,"SPO0431","hypothetical protein","SPO_RS02180",0.948173201970443
"SPO0432",0.198,"SPO0432","rrf2 family protein","SPO_RS02185",0.829057752808989
"SPO0433",0.3448,"SPO0433","ABC transporter, permease protein","SPO_RS02190",1
"SPO0434",1.0042,"SPO0434","ABC transporter, ATP-binding protein","SPO_RS02195",1
"SPO0435",1.0058,"SPO0435","acyl-CoA thioesterase, putative","SPO_RS02200",1
"SPO0436",0.0282,"SPO0436","hypothetical protein","SPO_RS02205",0.222776113360324
"SPO0437",0.5798,"SPO0437","cold shock family protein","SPO_RS02210",1
"SPO0438",0.9806,"SPO0438","ErfK/YbiS/YcfS/YnhG family protein/Tat domain protein","SPO_RS02215",1
"SPO0439",0.615,"SPO0439","hypothetical protein","SPO_RS02220",1
"SPO0440",0.148,"SPO0440","thioesterase family protein","SPO_RS02225",0.686768421052632
"SPO0441",0.9558,"SPO0441","hypothetical protein","SPO_RS02230",1
"SPO0442",0,"SPO0442","thioredoxin","SPO_RS02235",0
"SPO0443",1.2524,"SPO0443","hypothetical protein","SPO_RS02240",1
"SPO0444",0.6798,"SPO0444","hypothetical protein","SPO_RS02245",1
"SPO0445",0.4852,"SPO0445","hypothetical protein","SPO_RS02250",1
"SPO0446",0.0258,"SPO0446","ABC transporter, ATP-binding protein","SPO_RS02255",0.222776113360324
"SPO0447",0.9202,"SPO0447","hypothetical protein","SPO_RS02260",1
"SPO0448",0.4884,"SPO0448","MOSC domain protein","SPO_RS02265",1
"SPO0450",1.0046,"SPO0450","hypothetical protein","SPO_RS02275",1
"SPO0451",0,"dacB","D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase","SPO_RS02280",0
"SPO0452",0.6468,"SPO0452","hypothetical protein","SPO_RS02285",1
"SPO0453",1.017,"dddW","DMSP lyase","SPO_RS02290",1
"SPO0454",0,"SPO0454","transcriptional regulator, LysR family","SPO_RS02295",0
"SPO0456",0.5092,"SPO0456","hypothetical protein","SPO_RS02305",1
"SPO0457",0.658,"SPO0457","hypothetical protein","SPO_RS02310",1
"SPO0458",0.2052,"SPO0458","hypothetical protein","",0.835505622932745
"SPO0460",0.8994,"SPO0460","hypothetical protein","",1
"SPO0461",0.9976,"SPO0461","ParA family protein","SPO_RS02325",1
"SPO0462",0.9892,"SPO0462","antibiotic biosynthesis monooxygenase domain protein","SPO_RS02330",1
"SPO0463",0.3982,"SPO0463","universal stress family protein","SPO_RS02335",1
"SPO0464",0,"SPO0464","hypothetical protein","SPO_RS02340",0
"SPO0465",0.1988,"SPO0465","pyridoxamine 5'-phosphate oxidase family protein","SPO_RS02345",0.829057752808989
"SPO0466",0.8998,"SPO0466","transporter, formate/nitrate family","SPO_RS02350",1
"SPO0467",0.9944,"SPO0467","transcriptional regulator, GntR family","SPO_RS02355",1
"SPO0468",1.0072,"phnG","alkylphosphonate utilization protein PhnG","SPO_RS02360",1
"SPO0469",0.6952,"phnH","alkylphosphonate utilization protein PhnH","SPO_RS02365",1
"SPO0470",0.1978,"phnI","alkylphosphonate utilization protein PhnI","SPO_RS02370",0.829057752808989
"SPO0471",0.4842,"phnJ","alkylphosphonate utilization protein PhnJ","SPO_RS02375",1
"SPO0472",0.4872,"phnK","alkylphosphonate utilization protein PhnK","SPO_RS02380",1
"SPO0473",0.1944,"phnL","alkylphosphonate utilization protein PhnL","SPO_RS02385",0.829057752808989
"SPO0474",0.4124,"phnN","alkylphosphonate utilization protein PhnN","SPO_RS02390",1
"SPO0476",0.9718,"phnM","alkylphosphonate utilization protein PhnM","SPO_RS02400",1
"SPO0477",0.9046,"SPO0477","hypothetical protein","",1
"SPO0478",1.5754,"SPO0478","hypothetical protein","SPO_RS02410",1
"SPO0479",0.2088,"SPO0479","ISSpo8, transposase","",0.839976470588235
"SPO0481",0.9912,"SPO0481","acetyltransferase, GNAT family","SPO_RS02425",1
"SPO0482",0.062,"SPO0482","NADH-ubiquinone oxidoreductase family protein","SPO_RS02430",0.400991243432574
"SPO0483",0.6366,"SPO0483","microcystin dependent protein, putative","SPO_RS02435",1
"SPO0489",0.3722,"SPO0489","ISSpo2, transposase","SPO_RS02465",1
"SPO0490",0.4864,"SPO0490","calcium-binding domain protein","SPO_RS02470",1
"SPO0491",0.5788,"SPO0491","hypothetical protein","SPO_RS02475",1
"SPO0491a",0.9464,"SPO0491a","hypothetical protein","SPO_RS02480",1
"SPO0492",1.005,"SPO0492","cyclic nucleotide-binding domain protein","SPO_RS02485",1
"SPO0503",0.0546,"rpmD","ribosomal protein L30","SPO_RS02540",0.372713123844732
"SPO0504",1.5684,"SPO0504","hypothetical protein","SPO_RS22750",1
"SPO0504a",2,"SPO0504a","hypothetical protein","",1
"SPO0507",0.9762,"adk-1","adenylate kinase","SPO_RS02560",1
"SPO0508",1.2828,"SPO0508","hypothetical protein","",1
"SPO0512",0.7176,"rplQ","ribosomal protein L17","SPO_RS02585",1
"SPO0513",1.011,"SPO0513","hypothetical protein","SPO_RS02590",1
"SPO0514",1.008,"SPO0514","periplasmic serine protease, DO/DeqQ family","SPO_RS02595",1
"SPO0515",0,"SPO0515","ATPase, AAA family","SPO_RS02600",0
"SPO0516",0.2896,"rluC","ribosomal large subunit pseudouridine synthase C","SPO_RS02605",0.96382331838565
"SPO0517",0.0292,"SPO0517","HAD-superfamily hydrolase, subfamily IA, variant 1","SPO_RS02610",0.222776113360324
"SPO0520",0,"SPO0520","glutamate/glutamine/aspartate/asparagine ABC transporter, permease protein","SPO_RS02625",0
"SPO0521",0,"SPO0521","glutamate/glutamine/aspartate/asparagine ABC transporter, permease protein","SPO_RS02630",0
"SPO0522",0.254,"SPO0522","glutamate/glutamine/aspartate/asparagine ABC transporter, ATP-binding protein","SPO_RS02635",0.947541246290801
"SPO0523",0.0322,"SPO0523","phosphoglycerate mutase family protein","SPO_RS02640",0.228242994241843
"SPO0524",0.988,"SPO0524","hypothetical protein","SPO_RS02645",1
"SPO0525",0.5742,"SPO0525","sterol desaturase-like protein","SPO_RS02650",1
"SPO0526",0.6852,"argB","acetylglutamate kinase","SPO_RS02655",1
"SPO0527",0.6108,"SPO0527","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS02660",1
"SPO0528",0.4216,"SPO0528","hypothetical protein","SPO_RS02665",1
"SPO0529",0,"SPO0529","hypothetical protein","SPO_RS02670",0
"SPO0532",1.4534,"yidC","Membrane protein insertase YidC","SPO_RS02685",1
"SPO0533",0.0258,"SPO0533","diguanylate cyclase, putative","SPO_RS02690",0.222776113360324
"SPO0534",1,"ttcA","tRNA-cytidine(32) 2-sulfurtransferase (EC 2.8.1.-)","SPO_RS02695",1
"SPO0535",0.2328,"SPO0535","K+-dependent Na+/Ca+ exchanger related-protein","SPO_RS02700",0.893690644490645
"SPO0536",0.842,"SPO0536","putative protein TIGR00278","SPO_RS02705",1
"SPO0539",0.569,"SPO0539","hypothetical protein","SPO_RS02720",1
"SPO0540",0.626,"SPO0540","mercuric reductase, putative","SPO_RS02725",1
"SPO0541",0.224,"SPO0541","sensor histidine kinase","SPO_RS02730",0.884117571884984
"SPO0543",1.0116,"SPO0543","hypothetical protein","SPO_RS02740",1
"SPO0544",0.6104,"SPO0544","aminomethyl transferase family protein","SPO_RS02745",1
"SPO0545",0.482,"uvrB","UvrABC system protein B","SPO_RS02750",1
"SPO0546",0.3834,"SPO0546","hypothetical protein","SPO_RS02755",1
"SPO0547",0.2806,"SPO0547","hypothetical protein","SPO_RS02760",0.96382331838565
"SPO0548",1.0342,"SPO0548","hypothetical protein","SPO_RS02765",1
"SPO0549",1.001,"SPO0549","hypothetical protein","SPO_RS02770",1
"SPO0550",0.6264,"SPO0550","hypothetical protein","SPO_RS02775",1
"SPO0551",0.7766,"SPO0551","hypothetical protein","SPO_RS02780",1
"SPO0552",0.6692,"SPO0552","phosphoglycerate mutase family protein","SPO_RS02785",1
"SPO0553",0.8422,"SPO0553","glycosyltransferase, group 1","SPO_RS02790",1
"SPO0554",0.9978,"SPO0554","glycosyl transferase, group 1 family protein","SPO_RS02795",1
"SPO0555",1.0626,"SPO0555","hypothetical protein","SPO_RS02800",1
"SPO0556",1.0086,"SPO0556","UDP-glucose/GDP-mannose dehydrogenase family protein","SPO_RS02805",1
"SPO0557",1.0054,"SPO0557","mechanosensitive ion channel family protein","SPO_RS02810",1
"SPO0558",0.3774,"SPO0558","oligopeptide ABC transporter, permease protein","SPO_RS02815",1
"SPO0559",0.9996,"SPO0559","oligopeptide ABC transporter, permease protein","SPO_RS02820",1
"SPO0560",1.0058,"SPO0560","oligopeptide ABC transporter, periplasmic oligopeptide-binding protein","SPO_RS02825",1
"SPO0561",0.5524,"SPO0561","ABC transporter","SPO_RS02830",1
"SPO0562",0.858,"SPO0562","hypothetical protein","SPO_RS02835",1
"SPO0563",0.2874,"SPO0563","glutathione S-transferase, putative","SPO_RS02840",0.96382331838565
"SPO0564",0.3992,"SPO0564","aminomethyl transferase family protein","SPO_RS02845",1
"SPO0565",0.9622,"SPO0565","trimethylamine methyltransferase family protein","SPO_RS02850",1
"SPO0566",0.8212,"SPO0566","transcriptional regulator, TetR family","SPO_RS02855",1
"SPO0567",0.8382,"SPO0567","oxidoreductase, FAD-binding protein","SPO_RS02860",1
"SPO0568",1.0138,"SPO0568","pyruvate ferredoxin/flavodoxin oxidoreductase family protein","SPO_RS02865",1
"SPO0569",0.8086,"SPO0569","transcriptional regulator, AsnC family","SPO_RS02870",1
"SPO0570",0.675,"SPO0570","hypothetical protein","SPO_RS02875",1
"SPO0571",0.7386,"SPO0571","PKD domain protein","SPO_RS02880",1
"SPO0572",0.6616,"SPO0572","adenylate/guanylate cyclase","SPO_RS22100",1
"SPO0573",0,"SPO0573","hypothetical protein","SPO_RS02890",0
"SPO0574",1.103,"SPO0574","ABC transporter, transmembrane ATP-binding protein, putative","SPO_RS02895",1
"SPO0575",0.9088,"acdA-1","acyl-CoA dehydrogenase","SPO_RS02900",1
"SPO0576",0.9838,"SPO0576","transcriptional regulator, TetR family","SPO_RS22105",1
"SPO0577",0.4798,"SPO0577","hypothetical protein","SPO_RS02910",1
"SPO0578",0.3724,"SPO0578","acetyl-CoA carboxylase carboxyltransferase","SPO_RS02915",1
"SPO0579",1.0724,"SPO0579","acetyl-CoA carboxylase, biotin carboxylase, putative","SPO_RS02920",1
"SPO0580",1.0102,"SPO0580","oxidoreductase, 2-nitropropane dioxygenase family","SPO_RS02925",1
"SPO0581",0.8164,"SPO0581","hypothetical protein","SPO_RS02930",1
"SPO0582",0.9872,"acdA-2","acyl-CoA dehydrogenase","SPO_RS02935",1
"SPO0583",0.224,"SPO0583","transcriptional regulator, LysR family","SPO_RS02940",0.884117571884984
"SPO0584",0.0264,"aspC-1","aspartate aminotransferase","SPO_RS02945",0.222776113360324
"SPO0585",1.5618,"SPO0585","dehydrogenase/transketolase family protein","SPO_RS02950",1
"SPO0586",0,"SPO0586","acyl-carrier domain protein","SPO_RS02955",0
"SPO0587",0.2788,"SPO0587","hypothetical protein","SPO_RS02960",0.96382331838565
"SPO0588",0.2454,"SPO0588","transcriptional regulator, LysR family","SPO_RS02965",0.928158895705521
"SPO0589",0.8264,"SPO0589","oxidoreductase, NAD-binding/iron-sulfur cluster-binding protein","SPO_RS02970",1
"SPO0590",0,"hpsR","transcriptional regulator, LacI family","SPO_RS02975",0
"SPO0591",1.0016,"hpsK","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02985",1
"SPO0592",0.3316,"hpsL","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02990",1
"SPO0593",0.8322,"hpsM","Dihydroxypropanesulfonate (DHPS) TRAP transporter","SPO_RS02995",1
"SPO0594",0.085,"hpsN","dihydroxypropanesulfonate-3-dehydrogenase","SPO_RS03000",0.514361502347418
"SPO0595",0.0824,"hpsO","R or S-dihydroxypropanesulfonate-2-dehydrogenase","SPO_RS03005",0.514361502347418
"SPO0596",0.0628,"hpsP","S or R-dihydroxypropanesulfonate-2-dehydrogenase","SPO_RS03010",0.405455244755245
"SPO0597",0.4044,"hpsQ","UspA stress protein","SPO_RS03015",1
"SPO0598",0.024,"slcD","Membrane-bound sulfolactate dehydrogenase","SPO_RS03020",0.222776113360324
"SPO0599",0.3214,"speB-1","agmatinase","SPO_RS03025",1
"SPO0600",0.4076,"nspC","carboxynorspermidine decarboxylase","SPO_RS03030",1
"SPO0601",0.0276,"SPO0601","saccharopine dehydrogenase","SPO_RS03035",0.222776113360324
"SPO0602",0,"speA","arginine decarboxylase","SPO_RS03040",0
"SPO0604",0.0876,"SPO0604","hypothetical protein","SPO_RS03050",0.514361502347418
"SPO0605",0.9838,"SPO0605","transcriptional regulator, MarR family","SPO_RS22110",1
"SPO0606",0.826,"SPO0606","hypothetical protein","SPO_RS03060",1
"SPO0607",0.344,"SPO0607","proline racemase, putative","SPO_RS03065",1
"SPO0608",1.0442,"SPO0608","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS03070",1
"SPO0609",0.9992,"SPO0609","sugar ABC transporter, ATP-binding protein","SPO_RS03075",1
"SPO0610",0.56,"SPO0610","sugar ABC transporter, ATP-binding protein","SPO_RS03080",1
"SPO0611",0.7764,"SPO0611","sugar ABC transporter, permease protein","SPO_RS03085",1
"SPO0612",0.4644,"SPO0612","sugar ABC transporter, permease protein","SPO_RS03090",1
"SPO0613",0.9942,"SPO0613","hypothetical protein","SPO_RS03095",1
"SPO0614",0.514,"SPO0614","transcriptional regulator, putative","SPO_RS03100",1
"SPO0615",1.0746,"SPO0615","hypothetical protein","SPO_RS03105",1
"SPO0616",0.0274,"SPO0616","oxidoreductase, zinc-binding dehydrogenase family","SPO_RS03110",0.222776113360324
"SPO0618",0.7174,"SPO0618","transcriptional regulator, AraC family","SPO_RS03120",1
"SPO0619",0.2086,"SPO0619","sterol desaturase family protein","SPO_RS23055",0.839976470588235
"SPO0620",0.3484,"SPO0620","hypothetical protein","",1
"SPO0621",0.2046,"SPO0621","ankrin repeat protein","SPO_RS03135",0.83490364640884
"SPO0622",1.016,"SPO0622","ISSpo1, transposase","SPO_RS03140",1
"SPO0623",0.5456,"SPO0623","cytochrome c oxidase domain protein","SPO_RS03145",1
"SPO0624",0.5968,"SPO0624","hypothetical protein","SPO_RS03150",1
"SPO0628",0.7364,"SPO0628","transposase, degenerate","SPO_RS03175",1
"SPO0628a",1.5134,"SPO0628a","hypothetical protein","SPO_RS03180",1
"SPO0629",0,"SPO0629","ISSpo3, transposase","SPO_RS03185",0
"SPO0632",0,"SPO0632","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS03200",0
"SPO0633",1.0024,"ggt","gamma-glutamyltranspeptidase","SPO_RS03205",1
"SPO0634",0.6614,"SPO0634","oxidoreductase, FAD-binding protein","SPO_RS03210",1
"SPO0635",1.0054,"SPO0635","aminomethyl transferase family protein","SPO_RS03215",1
"SPO0636",0.8572,"SPO0636","EF hand domain protein","",1
"SPO0638",0.876,"SPO0638","hypothetical protein","SPO_RS03225",1
"SPO0639",1.024,"SPO0639","transcriptional regulator, LysR family","SPO_RS03230",1
"SPO0641",0.9968,"SPO0641","hypothetical protein","SPO_RS03240",1
"SPO0642",0.9936,"SPO0642","oxidoreductase, FAD-binding protein","SPO_RS03245",1
"SPO0643",1.0028,"SPO0643","oxidoreductase, aldo/keto reductase family","SPO_RS03250",1
"SPO0644",0.2578,"SPO0644","hypothetical protein","SPO_RS03255",0.947541246290801
"SPO0645",1.0046,"SPO0645","multidrug resistance efflux pump, putative","SPO_RS03260",1
"SPO0647",0.5994,"SPO0647","hypothetical protein","",1
"SPO0648",1.0044,"SPO0648","bmp family protein","SPO_RS03275",1
"SPO0649",0.4204,"SPO0649","sugar ABC transporter, permease protein","SPO_RS03280",1
"SPO0650",0.0868,"SPO0650","sugar ABC transporter, permease protein","SPO_RS03285",0.514361502347418
"SPO0651",0.9918,"SPO0651","sugar ABC transporter, ATP-binding protein","SPO_RS03290",1
"SPO0652",0.5534,"xdhC","xanthine dehydrogenase accessory factor","SPO_RS03295",1
"SPO0653",0.5928,"xdhB","xanthine dehydrogenase, B subunit","SPO_RS03300",1
"SPO0654",0.1136,"xdhA","xanthine dehydrogenase, A subunit","SPO_RS03305",0.613721098265896
"SPO0655",0.7096,"SPO0655","hypothetical protein","SPO_RS03310",1
"SPO0657",0.1184,"naaT","Metallochaperone, putative","SPO_RS22120",0.614116853932584
"SPO0658",0.1878,"naaS","N-acetyltaurine amidohydrolase","SPO_RS03325",0.812028070175439
"SPO0659",0.5986,"naaR","transcriptional regulator, LysR family","SPO_RS03330",1
"SPO0660",0.7854,"naaA","N-acetyltaurine ABC transporter, periplasmic binding protein","SPO_RS03335",1
"SPO0661",0.1482,"naaB","N-acetyltaurine ABC transporter, permease protein","SPO_RS03340",0.686768421052632
"SPO0662",0.5366,"naaB'","N-acetyltaurine ABC transporter, permease protein","SPO_RS03345",1
"SPO0663",0.3678,"naaC","N-acetyltaurine ABC transporter, ATP-binding protein","SPO_RS03350",1
