mean,lwrCL,uprCL,stdev,lwrCL_adj,uprCL_adj,spo,naCount
0.935,0.882,0.99,0.028,0.841,1.038,SPO1544,0
1.053,1.036,1.07,0.009,1.022,1.081,SPO1545,0
1.09,1.014,1.176,0.041,0.967,1.24,SPO1546,0
0.937,0.793,1.053,0.067,0.68,1.101,SPO1547,0
0.93,0.743,1.107,0.093,0.607,1.232,SPO1548,0
1.27,1.214,1.375,0.04,1.207,1.388,SPO1549,36
0.957,0.865,1.032,0.044,0.795,1.062,SPO1550,0
1.038,0.966,1.108,0.036,0.927,1.134,SPO1551,0
0.932,0.874,0.996,0.032,0.838,1.057,SPO1552,0
0.733,0.563,0.896,0.086,0.392,1.006,SPO1553,0
0.944,0.884,1.019,0.036,0.861,1.083,SPO1554,0
1.05,1.033,1.068,0.009,1.023,1.082,SPO1555,0
0.985,0.963,1.006,0.011,0.947,1.019,SPO1556,0
1.05,1.021,1.079,0.015,0.996,1.1,SPO1557,0
1.021,0.885,1.183,0.078,0.847,1.322,SPO1558,0
1.015,0.935,1.096,0.041,0.88,1.149,SPO1559,0
0.889,0.77,0.993,0.058,0.681,1.05,SPO1560,0
1.023,0.953,1.104,0.039,0.92,1.178,SPO1561,0
0.988,0.878,1.097,0.057,0.8,1.158,SPO1562,0
0.801,0,1.313,0.376,0,1.313,SPO1563,618
1.094,0.95,1.423,0.118,0.95,1.458,SPO1564,191
1.093,1,1.174,0.045,0.914,1.214,SPO1565,0
1.09,1.023,1.155,0.033,0.969,1.203,SPO1566,0
0.936,0.775,1.107,0.085,0.694,1.246,SPO1567,0
0.927,0.858,0.989,0.034,0.787,1.031,SPO1568,0
0.853,0.732,0.991,0.067,0.668,1.089,SPO1569,0
0.669,0.46,0.847,0.099,0.333,0.928,SPO1570,0
0.941,0.861,0.997,0.036,0.807,1.015,SPO1571,0
1.047,1.008,1.088,0.021,0.988,1.123,SPO1572,0
1.008,0.767,1.21,0.117,0.54,1.315,SPO1573,0
0.675,0.223,0.966,0.2,0,1.018,SPO1574,0
0.832,0.776,0.885,0.028,0.734,0.916,SPO1575,0
0.82,0.756,0.887,0.033,0.745,0.909,SPO1576,0
1.052,0.941,1.179,0.062,0.875,1.308,SPO1578,0
0.936,0.788,1.077,0.074,0.679,1.183,SPO1579,0
0.901,0.776,1.048,0.069,0.72,1.183,SPO1580,0
1.039,0.88,1.194,0.081,0.757,1.293,SPO1581,0
0.548,0.16,0.96,0.209,0,1.167,SPO1582,0
NA,NA,NA,NA,NA,NA,SPO1583,10000
0.948,0.826,1.12,0.079,0.79,1.243,SPO1584,0
0.945,0.849,1.054,0.053,0.801,1.138,SPO1585,0
0.944,0.834,1.068,0.06,0.782,1.179,SPO1586,0
0.874,0.68,1.068,0.099,0.555,1.133,SPO1587,0
1.01,0.853,1.152,0.076,0.737,1.24,SPO1588,0
0.97,0.759,1.211,0.11,0.679,1.322,SPO1589,30
0.882,0.766,0.998,0.059,0.686,1.097,SPO1590,0
1.139,1.004,1.277,0.071,0.894,1.387,SPO1591,0
0.985,0.945,1.029,0.022,0.919,1.073,SPO1592,0
0.862,0.702,1.002,0.078,0.594,1.106,SPO1593,0
1.064,0.874,1.221,0.091,0.703,1.299,SPO1594,0
0.721,0,1.048,0.321,0,1.048,SPO1595,645
0.976,0.742,1.214,0.121,0.573,1.359,SPO1596,0
0.979,0.833,1.186,0.091,0.764,1.329,SPO1597,0
1.023,0.796,1.249,0.115,0.645,1.383,SPO1598,0
0.961,0.865,1.055,0.05,0.791,1.135,SPO1599,0
0.792,0.567,0.985,0.11,0.355,1.06,SPO1600,0
0.966,0.883,1.056,0.044,0.83,1.13,SPO1601,0
0.662,0,0.999,0.248,0,1.049,SPO1602,201
0.42,0,0.759,0.24,0,0.759,SPO1603,3189
0.458,0.117,0.797,0.174,0,0.855,SPO1604,0
0.947,0.81,1.067,0.067,0.697,1.15,SPO1605,0
0.846,0.753,0.919,0.044,0.671,0.944,SPO1606,0
0.938,0.808,1.054,0.064,0.704,1.139,SPO1607,0
0.946,0.824,1.068,0.063,0.759,1.116,SPO1608,0
0.908,0.866,0.948,0.021,0.834,0.968,SPO1609,0
0.989,0.889,1.078,0.049,0.815,1.112,SPO1610,0
1.132,0.771,1.619,0.222,0.549,1.995,SPO1611,0
0.915,0.836,0.987,0.038,0.783,1.028,SPO1612,0
0.842,0.473,1.044,0.196,0.473,1.044,SPO1613,3234
1.011,0.373,1.531,0.295,0,1.832,SPO1614,16
0.98,0.829,1.113,0.073,0.7,1.191,SPO1615,0
0.749,0.255,1.105,0.227,0,1.224,SPO1616,0
0.955,0.906,1.006,0.026,0.881,1.049,SPO1617,0
NA,NA,NA,NA,NA,NA,SPO1618,10000
0.927,0.772,1.11,0.087,0.654,1.276,SPO1620,0
0.299,0,0.892,0.268,0,0.892,SPO1621,591
0.951,0.705,1.118,0.108,0.514,1.157,SPO1622,0
0.998,0.842,1.16,0.082,0.761,1.283,SPO1623,0
0.893,0.71,1.064,0.092,0.578,1.176,SPO1624,0
0.94,0.832,1.06,0.058,0.782,1.165,SPO1625,0
0.969,0.949,0.991,0.011,0.937,1.009,SPO1626,0
0.878,0,1.302,0.39,0,1.302,SPO1627,597
0.871,0.789,0.951,0.042,0.719,1.012,SPO1628,0
1.096,1.021,1.172,0.038,0.979,1.204,SPO1629,0
1.266,1.011,1.673,0.181,0.974,1.941,SPO1630,0
NA,NA,NA,NA,NA,NA,SPO1631,10000
NA,NA,NA,NA,NA,NA,SPO1632,10000
0.778,0.255,1.166,0.239,0,1.35,SPO1633,0
1.211,1.211,1.211,0,1.211,1.211,SPO1634,7669
NA,NA,NA,NA,NA,NA,SPO1635,10000
1.179,0.971,1.485,0.137,0.904,1.693,SPO1636,0
1.025,0.996,1.067,0.019,0.985,1.098,SPO1638,0
0.705,0.375,1.046,0.173,0.216,1.336,SPO1639,5
1,0.939,1.066,0.033,0.904,1.12,SPO1640,0
0.978,0.893,1.057,0.042,0.798,1.105,SPO1641,0
0.924,0.721,1.052,0.089,0.599,1.071,SPO1642,0
0.898,0.732,1.082,0.093,0.648,1.245,SPO1643,0
0.946,0.875,1.023,0.038,0.84,1.096,SPO1644,0
NA,NA,NA,NA,NA,NA,SPO1645,10000
1.193,1.019,1.362,0.088,0.884,1.472,SPO1646,0
0.899,0.806,0.989,0.047,0.727,1.038,SPO1647,0
0.988,0.929,1.038,0.028,0.866,1.063,SPO1648,0
1.143,1.034,1.253,0.057,0.953,1.364,SPO1649,0
0.753,0.59,0.894,0.079,0.461,0.985,SPO1651,0
0.89,0.809,0.976,0.043,0.737,1.031,SPO1652,0
0.951,0.893,1.018,0.032,0.865,1.064,SPO1655,0
1.011,0.983,1.049,0.017,0.971,1.073,SPO1656,0
0.89,0.796,0.967,0.044,0.72,0.993,SPO1657,0
0.991,0.861,1.107,0.063,0.718,1.187,SPO1658,0
0.946,0.89,1.001,0.029,0.853,1.031,SPO1659,0
0.986,0.659,1.166,0.129,0.475,1.181,SPO1660,223
NA,NA,NA,NA,NA,NA,SPO1662,10000
1.028,0.962,1.096,0.035,0.924,1.149,SPO1663,0
NA,NA,NA,NA,NA,NA,SPO1664,10000
NA,NA,NA,NA,NA,NA,SPO1665,10000
NA,NA,NA,NA,NA,NA,SPO1666,10000
0.742,0.742,0.742,0,0.742,0.742,SPO1667,7707
0.967,0.897,1.047,0.038,0.848,1.091,SPO1668,0
NA,NA,NA,NA,NA,NA,SPO1670,10000
NA,NA,NA,NA,NA,NA,SPO1671,10000
NA,NA,NA,NA,NA,NA,SPO1673,10000
NA,NA,NA,NA,NA,NA,SPO1674,10000
NA,NA,NA,NA,NA,NA,SPO1675,10000
0.994,0.946,1.05,0.027,0.921,1.088,SPO1676,0
0.293,0,0.675,0.177,0,0.95,SPO1677,0
0.86,0.706,1.013,0.079,0.599,1.119,SPO1678,0
0.984,0.887,1.077,0.049,0.823,1.145,SPO1679,0
NA,NA,NA,NA,NA,NA,SPO1680,10000
0.991,0.95,1.045,0.024,0.94,1.09,SPO1681,0
0.988,0.86,1.093,0.062,0.739,1.126,SPO1682,0
0.937,0.792,1.087,0.075,0.724,1.192,SPO1683,0
NA,NA,NA,NA,NA,NA,SPO1684,10000
1.038,0.928,1.125,0.051,0.832,1.165,SPO1685,0
1.013,0.873,1.158,0.074,0.773,1.231,SPO1686,0
1.037,1.012,1.062,0.013,0.991,1.084,SPO1687,0
0.997,0.931,1.075,0.038,0.888,1.149,SPO1688,0
1.014,0.964,1.064,0.025,0.915,1.107,SPO1689,0
0.992,0.944,1.042,0.025,0.909,1.085,SPO1690,0
NA,NA,NA,NA,NA,NA,SPO1691,10000
NA,NA,NA,NA,NA,NA,SPO1692,10000
1.054,1.04,1.066,0.007,1.029,1.073,SPO1693,0
1.028,0.99,1.064,0.019,0.96,1.088,SPO1694,0
1.003,0.96,1.044,0.022,0.92,1.07,SPO1695,0
0.991,0.927,1.053,0.032,0.877,1.098,SPO1696,0
0.907,0.875,0.938,0.016,0.853,0.955,SPO1697,0
0.913,0.789,1.05,0.067,0.736,1.145,SPO1698,0
1.129,1.044,1.191,0.039,0.976,1.212,SPO1699,0
0.997,0.954,1.04,0.022,0.924,1.069,SPO1700,0
0.982,0.915,1.057,0.037,0.874,1.118,SPO1701,0
1.014,0.988,1.04,0.013,0.966,1.056,SPO1702,0
0.952,0.916,0.994,0.02,0.897,1.021,SPO1703,0
0.944,0.878,1.01,0.034,0.857,1.047,SPO1704,0
0.911,0.863,0.956,0.024,0.827,0.98,SPO1705,0
0.972,0.871,1.086,0.054,0.815,1.151,SPO1707,0
0.984,0.915,1.07,0.04,0.891,1.14,SPO1707a,0
0.981,0.757,1.218,0.115,0.683,1.322,SPO1708,50
1.002,0.929,1.074,0.038,0.849,1.125,SPO1709,0
0.921,0.811,1.02,0.055,0.716,1.077,SPO1710,0
0.866,0.797,0.924,0.032,0.74,0.949,SPO1711,0
NA,NA,NA,NA,NA,NA,SPO1712,10000
0.931,0.679,1.166,0.126,0.563,1.223,SPO1713,49
0.977,0.918,1.034,0.03,0.861,1.074,SPO1714,0
0.837,0.3,1.187,0.234,0,1.378,SPO1715,1
0.928,0.836,1.015,0.046,0.769,1.08,SPO1716,0
0.758,0.528,0.942,0.107,0.364,1.04,SPO1717,0
0.92,0.891,0.949,0.015,0.867,0.971,SPO1718,0
0.878,0.615,1.112,0.127,0.44,1.21,SPO1719,0
0.88,0.706,1.061,0.091,0.622,1.209,SPO1720,0
0.974,0.814,1.132,0.082,0.714,1.24,SPO1721,0
0.717,0.259,1.102,0.228,0,1.202,SPO1722,0
1.023,0.972,1.072,0.026,0.934,1.102,SPO1723,0
1.035,0.909,1.17,0.067,0.82,1.285,SPO1724,0
1.089,0.99,1.187,0.05,0.916,1.264,SPO1725,0
0.892,0.303,1.252,0.249,0,1.395,SPO1727,0
1.083,0.906,1.278,0.098,0.781,1.439,SPO1728,0
0,0,0,0,0,0,SPO1729,0
NA,NA,NA,NA,NA,NA,SPO1732,10000
NA,NA,NA,NA,NA,NA,SPO1733,10000
0,0,0,0,0,0,SPO1734,0
0,0,0,0,0,0,SPO1735,592
0.954,0.864,1.046,0.048,0.789,1.117,SPO1736,0
0.48,0,1.032,0.301,0,1.033,SPO1737,41
1.024,0.556,1.243,0.186,0,1.281,SPO1738,8
NA,NA,NA,NA,NA,NA,SPO1739,10000
1.026,0.925,1.148,0.059,0.877,1.248,SPO1740,0
1.026,0.942,1.114,0.045,0.891,1.187,SPO1741,0
1.017,0.954,1.087,0.034,0.922,1.154,SPO1742,0
1.045,0.934,1.154,0.056,0.87,1.215,SPO1743,0
0.978,0.906,1.05,0.036,0.852,1.104,SPO1744,0
0.831,0.51,1.096,0.155,0.278,1.218,SPO1745,0
0.905,0.844,0.96,0.03,0.793,0.992,SPO1746,0
0.66,0.419,1.098,0.253,0.419,1.098,SPO1747,2187
1.141,0.454,1.484,0.245,0.337,1.579,SPO1748,87
0.989,0.888,1.075,0.07,0.888,1.075,SPO1749,4332
NA,NA,NA,NA,NA,NA,SPO1750,10000
1.035,0.965,1.116,0.039,0.934,1.184,SPO1751,0
0,0,0,0,0,0,SPO1752,3186
NA,NA,NA,NA,NA,NA,SPO1754,10000
0.919,0.846,0.996,0.039,0.8,1.06,SPO1755,0
1.107,1.063,1.145,0.022,1.01,1.165,SPO1756,0
1.021,0.981,1.061,0.021,0.95,1.091,SPO1757,0
NA,NA,NA,NA,NA,NA,SPO1758,10000
NA,NA,NA,NA,NA,NA,SPO1759,10000
NA,NA,NA,NA,NA,NA,SPO1760,10000
1.047,0.979,1.129,0.038,0.937,1.188,SPO1761,0
1.078,1.03,1.123,0.024,0.995,1.149,SPO1762,0
0,0,0,0,0,0,SPO1763,3175
0.981,0.927,1.05,0.032,0.919,1.105,SPO1764,0
0.981,0.832,1.125,0.075,0.725,1.217,SPO1765,0
0.998,0.876,1.116,0.061,0.771,1.201,SPO1766,0
0.851,0.3,1.245,0.243,0,1.457,SPO1767,0
1.083,0.96,1.222,0.07,0.883,1.354,SPO1769,0
0.976,0.835,1.117,0.072,0.724,1.226,SPO1770,0
0.992,0.859,1.119,0.065,0.762,1.2,SPO1771,0
1.188,1.086,1.302,0.056,1.026,1.401,SPO1772,0
0.958,0.868,1.066,0.052,0.812,1.155,SPO1773,0
0.936,0.836,1.04,0.053,0.785,1.094,SPO1774,0
0.918,0.867,0.976,0.028,0.839,1.015,SPO1775,0
1.05,0.987,1.115,0.032,0.93,1.162,SPO1776,0
1.07,1.038,1.102,0.017,1.016,1.121,SPO1777,0
0.923,0.764,1.087,0.082,0.649,1.216,SPO1779,0
1.118,1.046,1.186,0.036,0.969,1.232,SPO1780,0
1.138,1.081,1.189,0.028,1.037,1.216,SPO1781,0
1.055,0.966,1.14,0.045,0.901,1.208,SPO1782,0
1.029,0.983,1.075,0.024,0.952,1.096,SPO1783,0
0.724,0.237,1.079,0.219,0,1.195,SPO1784,0
0.995,0.935,1.044,0.028,0.887,1.064,SPO1785,0
0.944,0.869,1.02,0.039,0.818,1.064,SPO1786,0
1.08,1.027,1.129,0.026,0.99,1.164,SPO1787,0
1.105,0.951,1.245,0.076,0.822,1.336,SPO1788,0
0.996,0.851,1.143,0.075,0.756,1.257,SPO1789,0
1.008,0.949,1.073,0.032,0.897,1.127,SPO1790,0
1.075,0.94,1.205,0.069,0.817,1.301,SPO1791,0
0.923,0.704,1.164,0.12,0.581,1.339,SPO1792,0
0.974,0.863,1.079,0.055,0.777,1.158,SPO1793,0
0.958,0.852,1.08,0.059,0.792,1.164,SPO1794,0
0.608,0,0.913,0.219,0,0.943,SPO1795,44
0.958,0.906,1.004,0.025,0.864,1.025,SPO1796,0
0.949,0.807,1.07,0.069,0.684,1.133,SPO1798,0
0.307,0,0.849,0.312,0,0.849,SPO1799,3202
0.975,0.899,1.045,0.037,0.847,1.084,SPO1800,0
0.931,0.856,0.996,0.037,0.789,1.035,SPO1801,0
NA,NA,NA,NA,NA,NA,SPO1803,10000
1.019,0.894,1.124,0.06,0.784,1.18,SPO1804,0
NA,NA,NA,NA,NA,NA,SPO1805,10000
0.989,0.941,1.045,0.028,0.914,1.091,SPO1806,0
1.211,1.107,1.314,0.092,1.107,1.314,SPO1807,3168
0.919,0.753,1.108,0.091,0.653,1.266,SPO1808,0
0.95,0.877,1.016,0.036,0.819,1.057,SPO1809,0
0.886,0.708,1.001,0.079,0.591,1.037,SPO1810,0
0.968,0.894,1.037,0.037,0.822,1.084,SPO1812,0
0.962,0.868,1.035,0.044,0.8,1.075,SPO1813,0
1,0.941,1.061,0.031,0.901,1.117,SPO1814,0
0.964,0.92,1.004,0.022,0.881,1.028,SPO1815,0
0.967,0.923,1.012,0.023,0.895,1.029,SPO1816,0
0.859,0.491,1.147,0.171,0.247,1.244,SPO1817,0
0.895,0.828,0.971,0.037,0.796,1.061,SPO1818,0
1.384,0.972,1.752,0.205,0.683,1.866,SPO1819,13
0.946,0.861,1.016,0.041,0.798,1.031,SPO1820,0
NA,NA,NA,NA,NA,NA,SPO1821,10000
1.004,0.886,1.135,0.064,0.82,1.242,SPO1822,0
1.132,0.892,1.421,0.139,0.684,1.656,SPO1823,0
0.741,0.741,0.741,0,0.741,0.741,SPO1824,7724
0.83,0.655,0.965,0.08,0.551,1.041,SPO1825,0
1.089,0.994,1.193,0.052,0.944,1.266,SPO1826,0
NA,NA,NA,NA,NA,NA,SPO1827,10000
0.927,0.83,1.03,0.052,0.765,1.116,SPO1828,0
0.942,0.646,1.209,0.144,0.521,1.411,SPO1829,4
1.148,1.031,1.292,0.069,0.985,1.43,SPO1830,0
1.118,1.03,1.223,0.049,0.982,1.313,SPO1831,0
0.993,0.953,1.034,0.021,0.936,1.062,SPO1832,0
1.027,0.975,1.084,0.028,0.953,1.124,SPO1833,0
1.017,0.964,1.066,0.026,0.92,1.091,SPO1834,0
1.123,1.026,1.225,0.052,0.965,1.31,SPO1835,0
0.996,0.942,1.05,0.028,0.904,1.078,SPO1836,0
0.937,0.894,0.979,0.022,0.858,1.007,SPO1837,0
0.941,0.81,1.064,0.065,0.733,1.092,SPO1838,0
0.894,0.805,0.975,0.043,0.735,1.028,SPO1839,0
0.962,0.881,1.037,0.041,0.82,1.098,SPO1840,0
1.022,0.979,1.074,0.025,0.952,1.114,SPO1841,0
0.429,0,0.959,0.39,0,0.959,SPO1842,3113
1.004,0.806,1.217,0.107,0.661,1.405,SPO1843,0
0.522,0,1.418,0.372,0,1.418,SPO1844,374
0.951,0.867,1.025,0.04,0.801,1.072,SPO1845,0
1.01,0.922,1.106,0.047,0.871,1.188,SPO1846,0
1.023,0.974,1.069,0.024,0.949,1.086,SPO1847,0
0.891,0.794,0.974,0.047,0.688,1.029,SPO1848,0
0.899,0.768,1.036,0.068,0.665,1.159,SPO1849,0
0.956,0.769,1.148,0.097,0.658,1.303,SPO1850,0
0.78,0.256,1.132,0.23,0,1.224,SPO1851,0
1.055,0.981,1.112,0.035,0.924,1.147,SPO1852,0
1.15,1.002,1.349,0.09,0.934,1.479,SPO1853,0
1.078,0.991,1.169,0.045,0.932,1.232,SPO1854,0
1.101,1.023,1.171,0.038,0.962,1.208,SPO1855,0
1.034,0.783,1.267,0.123,0.581,1.391,SPO1856,0
0.91,0.793,1.026,0.059,0.744,1.093,SPO1857,0
0.338,0,0.716,0.191,0,0.97,SPO1858,0
0.952,0.816,1.056,0.059,0.783,1.096,SPO1859,38
1.056,1.015,1.093,0.02,0.981,1.121,SPO1860,0
0.779,0.592,0.965,0.096,0.467,1.088,SPO1861,0
1.075,1.022,1.136,0.029,0.995,1.195,SPO1862,0
0.7,0.532,0.809,0.074,0.436,0.847,SPO1863,0
1.202,1.184,1.221,0.017,1.184,1.221,SPO1865,5865
1.14,1.096,1.183,0.023,1.073,1.208,SPO1866,0
NA,NA,NA,NA,NA,NA,SPO1867,10000
0,0,0,0,0,0,SPO1868,0
0.783,0.486,1.048,0.146,0.306,1.177,SPO1869,0
0.412,0.284,0.541,0.064,0.238,0.592,SPO1870,0
1.031,0.979,1.081,0.026,0.94,1.12,SPO1871,0
1.149,1.108,1.19,0.039,1.108,1.19,SPO1872,5863
1.081,1.061,1.098,0.01,1.044,1.11,SPO1873,0
1.066,1.025,1.102,0.02,1,1.123,SPO1874,0
1,0.931,1.069,0.036,0.883,1.128,SPO1875,0
1.041,1.004,1.084,0.021,0.99,1.119,SPO1876,0
0.97,0.812,1.131,0.082,0.704,1.294,SPO1878,0
0.94,0.472,1.236,0.183,0.367,1.318,SPO1879,93
NA,NA,NA,NA,NA,NA,SPO1880,10000
NA,NA,NA,NA,NA,NA,SPO1881,10000
1.026,0.902,1.159,0.066,0.839,1.274,SPO1882,0
0.973,0.931,1.016,0.022,0.887,1.049,SPO1883,0
0,0,0,0,0,0,SPO1884,0
0.861,0.481,1.096,0.166,0.262,1.15,SPO1885,0
1.006,0.906,1.083,0.046,0.818,1.124,SPO1886,0
0.305,0,0.614,0.153,0,0.7,SPO1887,0
0.192,0,0.579,0.168,0,0.842,SPO1888,0
0.515,0.336,0.67,0.086,0.215,0.745,SPO1889,0
0.318,0,0.65,0.162,0,0.716,SPO1890,0
0.905,0.722,1.084,0.093,0.592,1.199,SPO1891,0
NA,NA,NA,NA,NA,NA,SPO1892,10000
1.051,0.932,1.176,0.063,0.85,1.266,SPO1893,0
NA,NA,NA,NA,NA,NA,SPO1895,10000
1.059,0.903,1.216,0.081,0.787,1.344,SPO1897,0
1.037,0.917,1.158,0.062,0.837,1.241,SPO1898,0
NA,NA,NA,NA,NA,NA,SPO1899,10000
0.893,0.67,1.049,0.101,0.521,1.086,SPO1900,0
1.137,1.011,1.265,0.065,0.938,1.339,SPO1901,0
1.121,1.028,1.224,0.051,0.983,1.314,SPO1902,0
0.884,0.796,0.976,0.047,0.735,1.049,SPO1903,0
NA,NA,NA,NA,NA,NA,SPO1904,10000
1.041,0.99,1.105,0.03,0.973,1.158,SPO1905,0
0.957,0.804,1.08,0.071,0.668,1.129,SPO1906,0
1.02,0.991,1.05,0.016,0.968,1.073,SPO1907,0
1.014,0.963,1.061,0.025,0.929,1.097,SPO1908,0
0.899,0.788,1.008,0.056,0.721,1.073,SPO1909,0
0.877,0.735,1.034,0.077,0.671,1.179,SPO1911,0
1.033,0.957,1.115,0.041,0.908,1.18,SPO1912,0
0.952,0.896,1.007,0.029,0.852,1.048,SPO1913,0
0.955,0.846,1.062,0.055,0.763,1.155,SPO1914,0
1.162,0.972,1.399,0.136,0.972,1.399,SPO1915,2233
1.021,0.939,1.105,0.043,0.875,1.187,SPO1916,0
0.914,0.869,0.961,0.024,0.834,0.991,SPO1917,0
1.012,0.886,1.162,0.071,0.825,1.278,SPO1918,0
1.015,0.915,1.106,0.049,0.819,1.149,SPO1919,0
0.85,0.674,1.003,0.085,0.526,1.078,SPO1920,0
1.036,0.989,1.077,0.023,0.947,1.104,SPO1921,0
1.028,0.992,1.062,0.018,0.958,1.082,SPO1922,0
1.123,1.08,1.168,0.023,1.052,1.206,SPO1923,0
1.039,1.006,1.067,0.016,0.974,1.076,SPO1925,0
1.024,1.013,1.035,0.006,1.006,1.043,SPO1926,0
1.047,1.028,1.069,0.011,1.017,1.09,SPO1927,0
1.081,1.052,1.107,0.014,1.03,1.125,SPO1928,0
1.06,0.999,1.119,0.031,0.949,1.143,SPO1929,0
NA,NA,NA,NA,NA,NA,SPO1930,10000
1.15,1.068,1.241,0.045,1.02,1.326,SPO1931,0
1.058,1.028,1.086,0.015,1.005,1.105,SPO1932,0
0.978,0.898,1.05,0.04,0.842,1.093,SPO1933,0
1.051,0.987,1.122,0.035,0.948,1.179,SPO1934,0
0.979,0.928,1.035,0.027,0.905,1.064,SPO1935,0
0.968,0.925,1.019,0.025,0.895,1.058,SPO1936,0
1.04,0.918,1.14,0.057,0.826,1.198,SPO1937,0
0.911,0.869,0.949,0.021,0.831,0.977,SPO1938,0
1.017,0.978,1.055,0.02,0.951,1.078,SPO1939,0
1.077,0.918,1.268,0.089,0.863,1.449,SPO1940,0
1.051,1.021,1.079,0.015,0.998,1.099,SPO1941,0
NA,NA,NA,NA,NA,NA,SPO1942,10000
1.002,0.921,1.065,0.037,0.854,1.088,SPO1943,0
0.989,0.894,1.086,0.049,0.873,1.139,SPO1944,0
NA,NA,NA,NA,NA,NA,SPO1945,10000
1.003,0.969,1.039,0.018,0.944,1.058,SPO1946,0
0.979,0.914,1.046,0.034,0.871,1.099,SPO1947,0
1.059,1.017,1.096,0.02,0.983,1.125,SPO1948,0
1.038,0.997,1.094,0.025,0.977,1.131,SPO1949,0
1.031,0.997,1.063,0.017,0.974,1.082,SPO1950,0
0.951,0.886,1.017,0.034,0.84,1.038,SPO1951,0
0.993,0.833,1.172,0.089,0.737,1.318,SPO1952,0
0.816,0.252,1.204,0.243,0,1.34,SPO1953,0
1.021,0.69,1.306,0.158,0.451,1.441,SPO1954,0
0.724,0.243,1.03,0.214,0,1.135,SPO1955,0
0.929,0.835,1.025,0.049,0.769,1.102,SPO1956,0
1.035,0.967,1.109,0.037,0.915,1.158,SPO1957,0
0.828,0.511,1.107,0.155,0.269,1.207,SPO1958,0
1.011,0.905,1.119,0.055,0.828,1.203,SPO1959,0
1.014,0.966,1.046,0.021,0.928,1.051,SPO1960,0
0.997,0.857,1.122,0.069,0.748,1.202,SPO1961,0
0.766,0.575,0.942,0.095,0.426,1.038,SPO1962,0
1.018,0.958,1.076,0.03,0.923,1.113,SPO1963,0
0.949,0.883,1.013,0.034,0.837,1.053,SPO1964,0
NA,NA,NA,NA,NA,NA,SPO1965,10000
1.302,1.022,1.727,0.188,0.923,2.003,SPO1966,0
0.912,0.781,1.056,0.071,0.716,1.156,SPO1967,0
1.187,1.187,1.187,0,1.187,1.187,SPO1968,7755
0.996,0.876,1.138,0.067,0.792,1.256,SPO1969,0
0.813,0.555,1.046,0.129,0.385,1.121,SPO1970,0
0.819,0.643,0.984,0.087,0.541,1.095,SPO1971,0
1.171,1.068,1.293,0.058,1.013,1.39,SPO1972,0
0.142,0,0.431,0.124,0,0.637,SPO1973,0
0.965,0.944,0.99,0.012,0.935,1.012,SPO1974,0
1.017,0.615,1.305,0.187,0.279,1.388,SPO1975,1
NA,NA,NA,NA,NA,NA,SPO1976,10000
0.963,0.904,1.015,0.029,0.847,1.041,SPO1977,0
0.82,0.73,0.918,0.048,0.683,1.015,SPO1978,0
NA,NA,NA,NA,NA,NA,SPO1979,10000
NA,NA,NA,NA,NA,NA,SPO1980,10000
0.872,0.729,1.033,0.078,0.645,1.152,SPO1982,0
1.05,0.979,1.137,0.041,0.944,1.197,SPO1983,0
0.819,0.79,0.849,0.015,0.773,0.868,SPO1984,0
0.892,0.776,0.992,0.057,0.69,1.033,SPO1985,0
0.623,0.204,0.88,0.184,0,0.917,SPO1986,0
1.097,0.998,1.217,0.057,0.949,1.315,SPO1987,0
1.019,0.949,1.084,0.034,0.905,1.121,SPO1988,0
1.006,0.963,1.051,0.022,0.941,1.083,SPO1991,0
0.979,0.888,1.076,0.048,0.837,1.131,SPO1992,0
1.041,0.88,1.246,0.096,0.779,1.408,SPO1994,0
0.899,0.795,1.006,0.054,0.724,1.071,SPO1995,0
0.906,0.813,1.003,0.048,0.737,1.067,SPO1996,0
0.962,0.889,1.051,0.042,0.862,1.124,SPO1997,0
0.909,0.825,0.993,0.043,0.771,1.064,SPO1998,0
0.996,0.945,1.045,0.026,0.899,1.082,SPO1999,0
0.77,0.27,1.107,0.231,0,1.3,SPO2000,33
0.837,0.714,0.987,0.071,0.664,1.117,SPO2001,0
0.975,0.874,1.057,0.047,0.795,1.092,SPO2002,0
0.87,0.785,0.942,0.041,0.711,0.966,SPO2003,0
1.014,0.958,1.073,0.03,0.912,1.116,SPO2004,0
0.992,0.864,1.119,0.065,0.745,1.233,SPO2005,0
0.824,0.7,0.955,0.065,0.605,1.067,SPO2006,0
0.985,0.894,1.061,0.043,0.789,1.084,SPO2007,0
1.043,0.405,1.435,0.277,0,1.54,SPO2008,14
0.594,0.197,0.906,0.185,0,1.007,SPO2009,0
1.01,0.919,1.097,0.046,0.845,1.161,SPO2010,0
0.982,0.915,1.045,0.033,0.859,1.092,SPO2013,0
NA,NA,NA,NA,NA,NA,SPO2014,10000
0.348,0,1.009,0.265,0,1.126,SPO2015,53
1.199,1.116,1.292,0.045,1.067,1.363,SPO2016,0
NA,NA,NA,NA,NA,NA,SPO2017,10000
NA,NA,NA,NA,NA,NA,SPO2018,10000
0.922,0.86,1,0.055,0.86,1,SPO2019,4414
0.415,0,1.088,0.442,0,1.088,SPO2021,2215
0.438,0,1.204,0.471,0,1.204,SPO2023,2289
0.141,0,0.583,0.222,0,0.583,SPO2024,3154
0.93,0.762,1.095,0.087,0.645,1.21,SPO2025,0
